date,store_id,item_id,price,promo,sales
2025-03-15,S02,I18,337.43,0,36
2025-03-16,S02,I18,342.35,0,31
2025-03-17,S02,I18,342.16,0,25
2025-03-18,S02,I18,334.82,0,30
2025-03-19,S02,I18,342.16,0,30
2025-03-20,S02,I18,333.95,0,27
2025-03-21,S02,I18,341.75,0,23
2025-03-22,S02,I18,331.72,0,37
2025-03-23,S02,I18,342.36,0,34
2025-03-24,S02,I18,333.59,0,28
2025-03-25,S02,I18,335.06,0,19
2025-03-26,S02,I18,335.72,0,29
2025-03-27,S02,I18,334.03,0,28
2025-03-28,S02,I18,341.86,0,26
2025-03-29,S02,I18,329.59,0,31
2025-03-30,S02,I18,338.46,0,34
2025-03-31,S02,I18,338.82,0,29
2025-04-01,S02,I18,332.22,0,27
2025-04-02,S02,I18,334.6,0,29
2025-04-03,S02,I18,332.42,1,29
2025-04-04,S02,I18,335.12,0,26
2025-04-05,S02,I18,340.04,0,36
2025-04-06,S02,I18,334.89,0,33
2025-04-07,S02,I18,337.55,0,33
2025-04-08,S02,I18,335.99,0,29
2025-04-09,S02,I18,344.43,0,24
2025-04-10,S02,I18,336.92,0,23
2025-04-11,S02,I18,332.97,0,30
2025-04-12,S02,I18,337.36,0,32
2025-04-13,S02,I18,339.19,0,37
2025-04-14,S02,I18,334.24,0,26
2025-04-15,S02,I18,341.56,0,29
2025-04-16,S02,I18,329.93,0,27
2025-04-17,S02,I18,334.7,0,29
2025-04-18,S02,I18,336.48,0,30
2025-04-19,S02,I18,340.32,1,39
2025-04-20,S02,I18,342.05,0,36
2025-04-21,S02,I18,341.96,0,23
2025-04-22,S02,I18,337.05,0,29
2025-04-23,S02,I18,340.93,0,28
2025-04-24,S02,I18,339.06,0,27
2025-04-25,S02,I18,336.92,0,21
2025-04-26,S02,I18,334.4,0,29
2025-04-27,S02,I18,337.34,0,34
2025-04-28,S02,I18,341.47,0,29
2025-04-29,S02,I18,336.75,0,29
2025-04-30,S02,I18,334.88,0,28
2025-05-01,S02,I18,341.03,1,29
2025-05-02,S02,I18,334.64,0,25
2025-05-03,S02,I18,338.63,0,27
2025-05-04,S02,I18,337.96,0,34
2025-05-05,S02,I18,340.02,0,34
2025-05-06,S02,I18,339.63,0,28
2025-05-07,S02,I18,339.06,0,26
2025-05-08,S02,I18,335.11,0,28
2025-05-09,S02,I18,334.34,0,27
2025-05-10,S02,I18,337.7,1,34
2025-05-11,S02,I18,337.36,0,35
2025-05-12,S02,I18,346.3,0,27
2025-05-13,S02,I18,337.83,0,27
2025-05-14,S02,I18,336.78,0,34
2025-05-15,S02,I18,334.15,0,27
2025-05-16,S02,I18,332.34,0,33
2025-05-17,S02,I18,330.39,0,31
2025-05-18,S02,I18,332.13,0,29
2025-05-19,S02,I18,335.26,0,25
2025-05-20,S02,I18,340.28,0,31
2025-05-21,S02,I18,338.1,0,26
2025-05-22,S02,I18,332.5,0,24
2025-05-23,S02,I18,333.99,1,34
2025-05-24,S02,I18,335.97,0,33
2025-05-25,S02,I18,335.04,0,36
2025-05-26,S02,I18,333.0,0,26
2025-05-27,S02,I18,326.57,0,25
2025-05-28,S02,I18,332.16,0,33
2025-05-29,S02,I18,332.38,0,25
2025-05-30,S02,I18,340.97,0,25
2025-05-31,S02,I18,342.0,0,35
2025-06-01,S02,I18,328.91,0,25
2025-06-02,S02,I18,339.42,1,35
2025-06-03,S02,I18,341.28,1,38
2025-06-04,S02,I18,333.33,0,30
2025-06-05,S02,I18,329.9,0,25
2025-06-06,S02,I18,342.97,0,26
2025-06-07,S02,I18,335.65,0,34
2025-06-08,S02,I18,341.51,0,35
2025-06-09,S02,I18,336.74,0,33
2025-06-10,S02,I18,342.3,0,33
2025-06-11,S02,I18,338.25,0,27
2025-06-12,S02,I18,334.96,0,26
2025-06-13,S02,I18,334.47,0,25
2025-06-14,S02,I18,334.08,0,36
2025-06-15,S02,I18,335.6,0,37
2025-06-16,S02,I18,336.13,0,28
2025-06-17,S02,I18,337.87,0,28
2025-06-18,S02,I18,334.83,0,34
2025-06-19,S02,I18,343.44,0,30
2025-06-20,S02,I18,342.87,0,22
2025-06-21,S02,I18,337.55,0,34
2025-06-22,S02,I18,343.82,0,34
2025-06-23,S02,I18,342.26,1,32
2025-06-24,S02,I18,335.24,1,37
2025-06-25,S02,I18,338.33,0,27
2025-06-26,S02,I18,336.21,0,25
2025-06-27,S02,I18,342.22,0,26
2025-06-28,S02,I18,332.99,0,36
2025-06-29,S02,I18,330.78,0,30
2025-06-30,S02,I18,336.37,0,26
2025-07-01,S02,I18,333.04,1,35
2025-07-02,S02,I18,333.15,0,24
2025-07-03,S02,I18,335.73,0,25
2025-07-04,S02,I18,334.68,0,23
2025-07-05,S02,I18,335.28,1,36
2025-07-06,S02,I18,335.61,1,37
2025-07-07,S02,I18,337.55,0,27
2025-07-08,S02,I18,333.83,0,25
2025-07-09,S02,I18,334.21,0,27
2025-07-10,S02,I18,339.95,0,31
2025-07-11,S02,I18,341.17,0,29
2025-07-12,S02,I18,343.61,0,40
2025-07-13,S02,I18,336.6,0,32
2025-07-14,S02,I18,340.96,0,26
2025-07-15,S02,I18,335.22,0,28
2025-07-16,S02,I18,338.3,0,26
2025-07-17,S02,I18,336.85,0,28
2025-07-18,S02,I18,343.41,0,22
2025-07-19,S02,I18,333.95,0,33
2025-07-20,S02,I18,333.16,0,36
2025-07-21,S02,I18,336.62,0,34
2025-07-22,S02,I18,328.71,0,32
2025-07-23,S02,I18,336.71,1,33
2025-07-24,S02,I18,326.63,0,29
2025-07-25,S02,I18,332.92,1,34
2025-07-26,S02,I18,336.39,0,32
2025-07-27,S02,I18,329.82,1,36
2025-07-28,S02,I18,337.43,0,29
2025-07-29,S02,I18,327.68,0,27
2025-07-30,S02,I18,336.12,0,30
2025-07-31,S02,I18,339.35,0,21
2025-08-01,S02,I18,341.08,0,27
2025-08-02,S02,I18,342.52,0,37
2025-08-03,S02,I18,332.88,0,36
2025-08-04,S02,I18,334.78,0,25
2025-08-05,S02,I18,333.63,1,29
2025-08-06,S02,I18,339.82,0,28
2025-08-07,S02,I18,337.23,1,35
2025-08-08,S02,I18,336.36,0,29
2025-08-09,S02,I18,336.15,0,34
2025-08-10,S02,I18,338.67,0,36
2025-08-11,S02,I18,332.98,0,29
2025-08-12,S02,I18,339.57,0,30
2025-08-13,S02,I18,337.72,0,31
2025-08-14,S02,I18,340.58,0,26
2025-08-15,S02,I18,334.96,0,25
2025-08-16,S02,I18,336.61,0,36
2025-08-17,S02,I18,340.79,0,32
2025-08-18,S02,I18,331.79,0,22
2025-08-19,S02,I18,341.26,0,32
2025-08-20,S02,I18,335.37,0,29
2025-08-21,S02,I18,339.53,0,28
2025-08-22,S02,I18,339.65,0,27
2025-08-23,S02,I18,335.69,0,36
2025-08-24,S02,I18,336.53,0,30
2025-08-25,S02,I18,330.99,0,28
2025-08-26,S02,I18,329.24,0,29
2025-08-27,S02,I18,336.83,0,29
2025-08-28,S02,I18,341.1,0,23
2025-08-29,S02,I18,335.69,0,30
2025-08-30,S02,I18,328.09,0,33
2025-08-31,S02,I18,334.51,0,32
2025-09-01,S02,I18,334.41,0,23
2025-09-02,S02,I18,334.98,0,34
2025-09-03,S02,I18,332.31,0,27
2025-09-04,S02,I18,333.5,0,29
2025-09-05,S02,I18,330.42,1,30
2025-09-06,S02,I18,344.63,0,29
2025-09-07,S02,I18,343.09,0,36
2025-09-08,S02,I18,332.56,0,24
2025-09-09,S02,I18,336.6,0,32
2025-09-10,S02,I18,334.01,0,33
2025-09-11,S02,I18,335.77,0,25
2025-09-12,S02,I18,337.99,0,26
2025-09-13,S02,I18,337.16,0,26
2025-09-14,S02,I18,340.33,0,29
2025-09-15,S02,I18,334.36,0,30
2025-09-16,S02,I18,336.45,0,32
2025-09-17,S02,I18,326.51,0,25
2025-09-18,S02,I18,337.04,0,26
2025-09-19,S02,I18,328.05,0,23
2025-09-20,S02,I18,331.34,0,30
2025-09-21,S02,I18,341.49,0,38
2025-09-22,S02,I18,341.53,0,29
2025-09-23,S02,I18,332.37,1,27
2025-09-24,S02,I18,343.26,0,29
2025-09-25,S02,I18,339.3,0,35
2025-09-26,S02,I18,338.32,0,27
2025-01-01,S02,I19,334.76,0,26
2025-01-02,S02,I19,346.68,0,30
2025-01-03,S02,I19,342.32,0,31
2025-01-04,S02,I19,336.23,0,37
2025-01-05,S02,I19,330.12,0,33
2025-01-06,S02,I19,334.74,0,27
2025-01-07,S02,I19,340.03,0,23
2025-01-08,S02,I19,338.55,0,25
2025-01-09,S02,I19,345.39,0,29
2025-01-10,S02,I19,335.13,0,27
2025-01-11,S02,I19,340.63,0,35
2025-01-12,S02,I19,343.59,0,34
2025-01-13,S02,I19,334.13,0,28
2025-01-14,S02,I19,341.85,0,28
2025-01-15,S02,I19,339.34,0,31
2025-01-16,S02,I19,337.2,0,31
2025-01-17,S02,I19,330.62,0,28
2025-01-18,S02,I19,341.22,0,34
2025-01-19,S02,I19,336.7,0,34
2025-01-20,S02,I19,337.88,0,26
2025-01-21,S02,I19,345.0,0,32
2025-01-22,S02,I19,339.27,0,27
2025-01-23,S02,I19,340.37,1,33
2025-01-24,S02,I19,347.21,0,29
2025-01-25,S02,I19,340.08,1,40
2025-01-26,S02,I19,336.21,0,35
2025-01-27,S02,I19,344.47,0,28
2025-01-28,S02,I19,339.68,1,38
2025-01-29,S02,I19,337.34,0,29
2025-01-30,S02,I19,335.81,0,28
2025-01-31,S02,I19,338.25,0,34
2025-02-01,S02,I19,343.2,0,32
2025-02-02,S02,I19,337.17,0,40
2025-02-03,S02,I19,340.07,0,22
2025-02-04,S02,I19,336.04,0,27
2025-02-05,S02,I19,345.1,0,23
2025-02-06,S02,I19,333.89,0,24
2025-02-07,S02,I19,335.48,0,30
2025-02-08,S02,I19,336.76,1,40
2025-02-09,S02,I19,333.96,0,32
2025-02-10,S02,I19,341.5,0,33
2025-02-11,S02,I19,342.13,0,32
2025-02-12,S02,I19,341.98,0,28
2025-02-13,S02,I19,342.15,0,23
2025-02-14,S02,I19,333.45,0,31
2025-02-15,S02,I19,340.43,0,33
2025-02-16,S02,I19,344.91,0,35
2025-02-17,S02,I19,338.04,0,31
2025-02-18,S02,I19,343.71,0,27
2025-02-19,S02,I19,338.77,0,32
2025-02-20,S02,I19,338.9,0,27
2025-02-21,S02,I19,334.57,0,30
2025-02-22,S02,I19,337.49,0,37
2025-02-23,S02,I19,344.53,0,37
2025-02-24,S02,I19,336.85,0,34
2025-02-25,S02,I19,346.98,0,26
2025-02-26,S02,I19,338.74,0,25
2025-02-27,S02,I19,344.8,0,27
2025-02-28,S02,I19,339.44,0,37
2025-03-01,S02,I19,330.15,0,38
2025-03-02,S02,I19,336.49,0,33
2025-03-03,S02,I19,336.51,0,27
2025-03-04,S02,I19,336.64,0,28
2025-03-05,S02,I19,334.38,1,34
2025-03-06,S02,I19,335.45,1,35
2025-03-07,S02,I19,341.84,0,30
2025-03-08,S02,I19,349.91,0,38
2025-03-09,S02,I19,340.22,0,40
2025-03-10,S02,I19,338.0,0,28
2025-03-11,S02,I19,329.51,0,28
2025-03-12,S02,I19,347.32,1,32
2025-03-13,S02,I19,343.66,0,27
2025-03-14,S02,I19,337.57,0,29
2025-03-15,S02,I19,340.64,0,36
2025-03-16,S02,I19,337.51,0,39
2025-03-17,S02,I19,334.69,0,26
2025-03-18,S02,I19,337.81,1,34
2025-03-19,S02,I19,342.83,0,26
2025-03-20,S02,I19,340.86,0,30
2025-03-21,S02,I19,338.53,0,36
2025-03-22,S02,I19,342.01,0,34
2025-03-23,S02,I19,338.11,0,42
2025-03-24,S02,I19,344.37,1,31
2025-03-25,S02,I19,335.2,0,27
2025-03-26,S02,I19,337.96,0,27
2025-03-27,S02,I19,342.58,0,29
2025-03-28,S02,I19,342.28,0,28
2025-03-29,S02,I19,336.7,0,37
2025-03-30,S02,I19,335.9,0,26
2025-03-31,S02,I19,341.45,1,30
2025-04-01,S02,I19,345.13,0,34
2025-04-02,S02,I19,343.01,0,24
2025-04-03,S02,I19,334.67,0,27
2025-04-04,S02,I19,336.71,0,30
2025-04-05,S02,I19,335.06,0,34
2025-04-06,S02,I19,345.07,0,32
2025-04-07,S02,I19,339.15,0,30
2025-04-08,S02,I19,338.17,0,31
2025-04-09,S02,I19,340.5,1,32
2025-04-10,S02,I19,341.29,0,30
2025-04-11,S02,I19,337.83,0,31
2025-04-12,S02,I19,340.53,0,38
2025-04-13,S02,I19,339.8,0,35
2025-04-14,S02,I19,345.96,0,33
2025-04-15,S02,I19,339.54,0,28
2025-04-16,S02,I19,341.01,0,25
2025-04-17,S02,I19,336.88,0,28
2025-04-18,S02,I19,336.93,0,32
2025-04-19,S02,I19,341.24,0,32
2025-04-20,S02,I19,335.75,0,28
2025-04-21,S02,I19,340.73,0,30
2025-04-22,S02,I19,338.44,1,32
2025-04-23,S02,I19,341.86,0,35
2025-04-24,S02,I19,331.58,0,29
2025-04-25,S02,I19,345.18,0,32
2025-04-26,S02,I19,332.8,0,33
2025-04-27,S02,I19,346.57,0,36
2025-04-28,S02,I19,339.71,0,29
2025-04-29,S02,I19,341.46,0,32
2025-04-30,S02,I19,339.22,0,29
2025-05-01,S02,I19,339.72,0,27
2025-05-02,S02,I19,335.59,1,36
2025-05-03,S02,I19,341.89,1,37
2025-05-04,S02,I19,341.18,0,32
2025-05-05,S02,I19,341.1,0,28
2025-05-06,S02,I19,345.39,0,27
2025-05-07,S02,I19,333.8,0,28
2025-05-08,S02,I19,339.73,0,26
2025-05-09,S02,I19,333.45,0,32
2025-05-10,S02,I19,344.07,1,43
2025-05-11,S02,I19,342.33,0,37
2025-05-12,S02,I19,338.46,0,30
2025-05-13,S02,I19,342.96,0,23
2025-05-14,S02,I19,341.4,1,34
2025-05-15,S02,I19,333.46,0,31
2025-05-16,S02,I19,342.03,0,32
2025-05-17,S02,I19,335.98,0,34
2025-05-18,S02,I19,340.03,0,38
2025-05-19,S02,I19,343.16,0,29
2025-05-20,S02,I19,339.6,0,21
2025-05-21,S02,I19,339.14,0,28
2025-05-22,S02,I19,345.09,0,26
2025-05-23,S02,I19,340.11,0,26
2025-05-24,S02,I19,338.37,0,37
2025-05-25,S02,I19,333.07,0,35
2025-05-26,S02,I19,339.5,0,27
2025-05-27,S02,I19,342.2,0,26
2025-05-28,S02,I19,345.38,0,30
2025-05-29,S02,I19,333.15,0,28
2025-05-30,S02,I19,341.2,0,30
2025-05-31,S02,I19,342.16,0,32
2025-06-01,S02,I19,337.71,0,33
2025-06-02,S02,I19,346.04,0,25
2025-06-03,S02,I19,336.05,1,32
2025-06-04,S02,I19,346.73,0,35
2025-06-05,S02,I19,339.96,1,31
2025-06-06,S02,I19,342.48,0,27
2025-06-07,S02,I19,337.77,0,32
2025-06-08,S02,I19,333.26,0,34
2025-06-09,S02,I19,338.99,0,28
2025-06-10,S02,I19,341.99,0,32
2025-06-11,S02,I19,337.23,0,27
2025-06-12,S02,I19,338.28,0,29
2025-06-13,S02,I19,339.73,0,23
2025-06-14,S02,I19,333.33,0,32
2025-06-15,S02,I19,338.26,0,38
2025-06-16,S02,I19,340.24,0,26
2025-06-17,S02,I19,337.28,0,31
2025-06-18,S02,I19,344.36,0,26
2025-06-19,S02,I19,340.31,0,28
2025-06-20,S02,I19,330.87,0,33
2025-06-21,S02,I19,337.35,0,37
2025-06-22,S02,I19,336.62,0,28
2025-06-23,S02,I19,335.97,0,38
2025-06-24,S02,I19,345.55,0,25
2025-06-25,S02,I19,341.9,1,39
2025-06-26,S02,I19,337.88,0,27
2025-06-27,S02,I19,337.52,0,25
2025-06-28,S02,I19,338.13,0,33
2025-06-29,S02,I19,337.06,0,32
2025-06-30,S02,I19,336.61,0,27
2025-07-01,S02,I19,341.42,0,28
2025-07-02,S02,I19,331.14,0,30
2025-07-03,S02,I19,341.48,0,33
2025-07-04,S02,I19,333.3,0,29
2025-07-05,S02,I19,341.45,0,35
2025-07-06,S02,I19,343.66,0,32
2025-07-07,S02,I19,335.23,0,27
2025-07-08,S02,I19,336.48,0,27
2025-07-09,S02,I19,343.3,0,24
2025-07-10,S02,I19,338.15,0,36
2025-07-11,S02,I19,336.27,0,29
2025-07-12,S02,I19,336.5,0,35
2025-07-13,S02,I19,349.07,0,38
2025-07-14,S02,I19,337.41,0,21
2025-07-15,S02,I19,341.43,0,35
2025-07-16,S02,I19,342.0,0,26
2025-07-17,S02,I19,345.66,0,26
2025-07-18,S02,I19,347.13,0,27
2025-07-19,S02,I19,331.88,0,37
2025-07-20,S02,I19,345.21,1,46
2025-07-21,S02,I19,339.96,0,33
2025-07-22,S02,I19,335.29,0,27
2025-07-23,S02,I19,343.32,0,23
2025-07-24,S02,I19,335.79,1,32
2025-07-25,S02,I19,344.58,0,26
2025-07-26,S02,I19,337.88,0,29
2025-07-27,S02,I19,343.71,0,36
2025-07-28,S02,I19,342.37,0,28
2025-07-29,S02,I19,334.57,0,30
2025-07-30,S02,I19,333.76,0,30
2025-07-31,S02,I19,340.07,0,30
2025-08-01,S02,I19,337.46,0,28
2025-08-02,S02,I19,342.05,0,39
2025-08-03,S02,I19,338.47,0,33
2025-08-04,S02,I19,335.93,0,26
2025-08-05,S02,I19,340.79,0,28
2025-08-06,S02,I19,331.1,0,30
2025-08-07,S02,I19,334.09,0,30
2025-08-08,S02,I19,335.25,0,27
2025-08-09,S02,I19,329.81,0,33
2025-08-10,S02,I19,340.85,0,38
2025-08-11,S02,I19,335.98,0,24
2025-08-12,S02,I19,340.34,0,37
2025-08-13,S02,I19,342.39,0,27
2025-08-14,S02,I19,344.47,0,28
2025-08-15,S02,I19,342.59,0,29
2025-08-16,S02,I19,332.99,0,36
2025-08-17,S02,I19,335.79,0,32
2025-08-18,S02,I19,332.45,1,34
2025-08-19,S02,I19,335.73,0,25
2025-08-20,S02,I19,345.26,0,27
2025-08-21,S02,I19,340.59,0,23
2025-08-22,S02,I19,343.38,0,29
2025-08-23,S02,I19,334.06,0,34
2025-08-24,S02,I19,338.58,0,28
2025-08-25,S02,I19,341.79,0,26
2025-08-26,S02,I19,335.37,1,33
2025-08-27,S02,I19,338.5,0,31
2025-08-28,S02,I19,343.18,0,24
2025-08-29,S02,I19,343.4,1,32
2025-08-30,S02,I19,341.51,0,31
2025-08-31,S02,I19,339.24,0,36
2025-09-01,S02,I19,339.84,1,31
2025-09-02,S02,I19,334.93,0,30
2025-09-03,S02,I19,346.92,0,27
2025-09-04,S02,I19,334.25,0,23
2025-09-05,S02,I19,344.58,0,28
2025-09-06,S02,I19,331.7,0,31
2025-09-07,S02,I19,338.31,0,38
2025-09-08,S02,I19,340.91,0,34
2025-09-09,S02,I19,336.48,0,30
2025-09-10,S02,I19,333.38,0,26
2025-09-11,S02,I19,336.1,0,28
2025-09-12,S02,I19,338.4,0,29
2025-09-13,S02,I19,340.06,0,38
2025-09-14,S02,I19,338.91,0,34
2025-09-15,S02,I19,339.9,0,30
2025-09-16,S02,I19,340.73,0,23
2025-09-17,S02,I19,342.08,0,29
2025-09-18,S02,I19,337.55,0,26
2025-09-19,S02,I19,340.76,0,28
2025-09-20,S02,I19,334.69,0,31
2025-09-21,S02,I19,332.96,0,36
2025-09-22,S02,I19,337.53,0,30
2025-09-23,S02,I19,351.82,0,28
2025-09-24,S02,I19,339.35,0,26
2025-09-25,S02,I19,342.76,0,30
2025-09-26,S02,I19,344.15,0,33
2025-01-01,S02,I20,341.15,0,35
2025-01-02,S02,I20,348.34,0,30
2025-01-03,S02,I20,344.38,1,35
2025-01-04,S02,I20,346.77,0,31
2025-01-05,S02,I20,343.19,0,39
2025-01-06,S02,I20,343.41,0,22
2025-01-07,S02,I20,348.1,0,32
2025-01-08,S02,I20,340.45,0,29
2025-01-09,S02,I20,343.73,0,22
2025-01-10,S02,I20,342.79,0,30
2025-01-11,S02,I20,342.96,0,34
2025-01-12,S02,I20,345.21,0,33
2025-01-13,S02,I20,343.76,0,28
2025-01-14,S02,I20,342.17,0,29
2025-01-15,S02,I20,349.19,0,29
2025-01-16,S02,I20,344.02,0,24
2025-01-17,S02,I20,339.92,1,35
2025-01-18,S02,I20,342.51,0,34
2025-01-19,S02,I20,342.49,0,40
2025-01-20,S02,I20,340.26,0,31
2025-01-21,S02,I20,340.68,0,32
2025-01-22,S02,I20,342.01,0,34
2025-01-23,S02,I20,344.47,0,31
2025-01-24,S02,I20,337.93,0,28
2025-01-25,S02,I20,344.73,0,27
2025-01-26,S02,I20,341.63,1,41
2025-01-27,S02,I20,338.1,1,39
2025-01-28,S02,I20,344.52,1,36
2025-01-29,S02,I20,343.69,1,32
2025-01-30,S02,I20,344.74,0,29
2025-01-31,S02,I20,346.88,0,27
2025-02-01,S02,I20,349.79,0,36
2025-02-02,S02,I20,342.79,0,33
2025-02-03,S02,I20,341.38,1,38
2025-02-04,S02,I20,341.98,1,34
2025-02-05,S02,I20,341.05,0,30
2025-02-06,S02,I20,340.28,0,26
2025-02-07,S02,I20,342.54,0,28
2025-02-08,S02,I20,336.36,0,31
2025-02-09,S02,I20,345.83,0,39
2025-02-10,S02,I20,343.9,0,27
2025-02-11,S02,I20,348.55,0,29
2025-02-12,S02,I20,339.04,0,24
2025-02-13,S02,I20,348.23,0,25
2025-02-14,S02,I20,346.27,1,33
2025-02-15,S02,I20,338.68,0,34
2025-02-16,S02,I20,338.11,0,36
2025-02-17,S02,I20,343.82,0,35
2025-02-18,S02,I20,344.81,0,23
2025-02-19,S02,I20,345.64,0,32
2025-02-20,S02,I20,339.97,0,30
2025-02-21,S02,I20,352.08,0,27
2025-02-22,S02,I20,338.0,0,33
2025-02-23,S02,I20,347.16,0,38
2025-02-24,S02,I20,335.54,0,29
2025-02-25,S02,I20,339.35,1,33
2025-02-26,S02,I20,346.03,0,26
2025-02-27,S02,I20,349.48,0,26
2025-02-28,S02,I20,346.97,0,25
2025-03-01,S02,I20,341.84,0,37
2025-03-02,S02,I20,337.87,0,32
2025-03-03,S02,I20,347.58,1,30
2025-03-04,S02,I20,341.78,0,29
2025-03-05,S02,I20,348.29,0,26
2025-03-06,S02,I20,347.08,0,33
2025-03-07,S02,I20,344.61,0,29
2025-03-08,S02,I20,339.25,0,35
2025-03-09,S02,I20,339.5,0,35
2025-03-10,S02,I20,344.91,0,31
2025-03-11,S02,I20,343.15,0,31
2025-03-12,S02,I20,350.08,0,29
2025-03-13,S02,I20,345.0,0,26
2025-03-14,S02,I20,344.66,1,33
2025-03-15,S02,I20,348.77,0,35
2025-03-16,S02,I20,340.03,0,30
2025-03-17,S02,I20,344.67,0,22
2025-03-18,S02,I20,339.17,0,25
2025-03-19,S02,I20,346.18,0,23
2025-03-20,S02,I20,348.93,0,27
2025-03-21,S02,I20,343.37,0,26
2025-03-22,S02,I20,335.86,1,40
2025-03-23,S02,I20,346.66,0,37
2025-03-24,S02,I20,348.66,0,30
2025-03-25,S02,I20,339.65,0,30
2025-03-26,S02,I20,339.95,0,32
2025-03-27,S02,I20,346.54,0,28
2025-03-28,S02,I20,338.93,0,21
2025-03-29,S02,I20,338.16,0,30
2025-03-30,S02,I20,339.02,0,36
2025-03-31,S02,I20,340.83,0,29
2025-04-01,S02,I20,345.61,0,31
2025-04-02,S02,I20,343.26,0,37
2025-04-03,S02,I20,346.45,0,29
2025-04-04,S02,I20,344.92,0,29
2025-04-05,S02,I20,348.03,0,36
2025-04-06,S02,I20,346.83,0,31
2025-04-07,S02,I20,338.2,1,36
2025-04-08,S02,I20,341.25,0,28
2025-04-09,S02,I20,347.75,0,34
2025-04-10,S02,I20,344.26,0,24
2025-04-11,S02,I20,340.53,1,34
2025-04-12,S02,I20,341.13,0,33
2025-04-13,S02,I20,346.11,0,32
2025-04-14,S02,I20,341.15,0,31
2025-04-15,S02,I20,347.16,0,28
2025-04-16,S02,I20,341.79,0,33
2025-04-17,S02,I20,348.56,0,27
2025-04-18,S02,I20,347.27,0,28
2025-04-19,S02,I20,340.3,0,41
2025-04-20,S02,I20,345.66,0,31
2025-04-21,S02,I20,337.06,0,26
2025-04-22,S02,I20,342.77,0,20
2025-04-23,S02,I20,342.44,0,27
2025-04-24,S02,I20,335.7,0,31
2025-04-25,S02,I20,335.41,1,35
2025-04-26,S02,I20,347.25,0,35
2025-04-27,S02,I20,342.29,0,32
2025-04-28,S02,I20,343.05,0,28
2025-04-29,S02,I20,341.25,0,28
2025-04-30,S02,I20,347.47,0,29
2025-05-01,S02,I20,336.41,0,29
2025-05-02,S02,I20,345.79,1,33
2025-05-03,S02,I20,350.32,0,35
2025-05-04,S02,I20,339.19,0,35
2025-05-05,S02,I20,338.53,0,27
2025-05-06,S02,I20,343.95,1,34
2025-05-07,S02,I20,345.01,0,25
2025-05-08,S02,I20,337.28,0,29
2025-05-09,S02,I20,340.98,1,30
2025-05-10,S02,I20,348.48,0,35
2025-05-11,S02,I20,350.06,0,36
2025-05-12,S02,I20,341.75,0,26
2025-05-13,S02,I20,342.93,0,32
2025-05-14,S02,I20,343.68,0,34
2025-05-15,S02,I20,331.27,0,27
2025-05-16,S02,I20,339.39,0,28
2025-05-17,S02,I20,342.2,0,38
2025-05-18,S02,I20,351.78,0,29
2025-05-19,S02,I20,344.1,0,29
2025-05-20,S02,I20,348.24,0,28
2025-05-21,S02,I20,341.64,0,32
2025-05-22,S02,I20,344.2,0,28
2025-05-23,S02,I20,338.56,0,30
2025-05-24,S02,I20,336.48,0,32
2025-05-25,S02,I20,337.87,0,38
2025-05-26,S02,I20,340.61,0,25
2025-05-27,S02,I20,341.98,0,31
2025-05-28,S02,I20,339.8,0,29
2025-05-29,S02,I20,332.92,0,22
2025-05-30,S02,I20,344.99,0,29
2025-05-31,S02,I20,338.76,0,37
2025-06-01,S02,I20,342.2,1,36
2025-06-02,S02,I20,339.1,0,26
2025-06-03,S02,I20,346.04,0,29
2025-06-04,S02,I20,335.0,0,27
2025-06-05,S02,I20,345.61,0,30
2025-06-06,S02,I20,340.15,0,28
2025-06-07,S02,I20,340.59,0,31
2025-06-08,S02,I20,342.06,0,42
2025-06-09,S02,I20,341.6,0,28
2025-06-10,S02,I20,347.46,0,29
2025-06-11,S02,I20,344.47,0,34
2025-06-12,S02,I20,347.2,0,31
2025-06-13,S02,I20,343.86,1,35
2025-06-14,S02,I20,341.32,0,38
2025-06-15,S02,I20,341.38,0,36
2025-06-16,S02,I20,335.46,0,30
2025-06-17,S02,I20,349.45,0,31
2025-06-18,S02,I20,341.33,0,28
2025-06-19,S02,I20,334.73,0,32
2025-06-20,S02,I20,337.73,0,31
2025-06-21,S02,I20,335.55,0,28
2025-06-22,S02,I20,338.95,0,37
2025-06-23,S02,I20,344.06,0,26
2025-06-24,S02,I20,333.58,1,35
2025-06-25,S02,I20,347.11,0,24
2025-06-26,S02,I20,339.31,0,27
2025-06-27,S02,I20,340.97,0,28
2025-06-28,S02,I20,341.53,1,41
2025-06-29,S02,I20,337.43,0,33
2025-06-30,S02,I20,344.69,1,27
2025-07-01,S02,I20,336.19,0,27
2025-07-02,S02,I20,347.99,0,28
2025-07-03,S02,I20,337.58,0,31
2025-07-04,S02,I20,341.68,0,29
2025-07-05,S02,I20,339.09,0,33
2025-07-06,S02,I20,346.2,0,36
2025-07-07,S02,I20,337.28,0,34
2025-07-08,S02,I20,347.44,0,32
2025-07-09,S02,I20,350.43,0,23
2025-07-10,S02,I20,336.28,0,36
2025-07-11,S02,I20,334.27,0,32
2025-07-12,S02,I20,340.74,1,45
2025-07-13,S02,I20,342.42,1,35
2025-07-14,S02,I20,340.94,0,28
2025-07-15,S02,I20,340.73,0,31
2025-07-16,S02,I20,344.61,0,25
2025-07-17,S02,I20,343.28,0,30
2025-07-18,S02,I20,335.47,0,34
2025-07-19,S02,I20,338.96,0,34
